"","educ","income"
"7531",15,55448.4
"7532",16,50454.87
"7533",14,97839.4
"7534",11,36462.65
"7535",13,54103.74
"7536",10,107391.53
"7537",8,45493.3
"7538",12,135544.91
"7539",10,55248.08
"7540",11,57025.94
"7541",13,108283.32
"7542",15,50888.65
"7543",13,29512.42
"7544",8,21992.7
"7545",11,39218.25
"7546",8,33406.66
"7547",16,34953.24
"7548",12,89200.17
"7549",8,84677.03
"7550",15,59779.3
"7551",19,58411.84
"7552",13,24930.63
"7553",11,108815.32
"7554",18,53232.61
"7555",13,27892.95
"7556",12,100140.07
"7557",16,111237.53
"7558",6,95704.66
"7559",9,63005.72
"7560",15,30233.66
"7561",9,25039.74
"7562",11,108608.21
"7563",7,60845.05
"7564",9,41946.95
"7565",19,35284.03
"7566",14,83186.01
"7567",7,31580.07
"7568",12,83725.41
"7569",11,86013.57
"7570",14,45038.7
"7571",13,63742.25
"7572",15,90765.17
"7573",12,63186.46
"7574",11,52397
"7575",13,25808.79
"7576",11,38196.39
"7577",15,68629.61
"7578",10,34874.05
"7579",19,103232.59
"7580",13,129990.17
"7581",9,43770.26
"7582",9,60755.67
"7583",11,60331.2
"7584",17,47537.05
"7585",16,54264.84
"7586",8,43375.04
"7587",10,29145.81
"7588",6,93502.12
"7589",20,65732.8
"7590",9,35937.77
"7591",5,51838.47
"7592",14,65268.91
"7593",7,20881.26
"7594",15,52805.67
"7595",8,26914.32
"7596",7,39941.29
"7597",7,22511.89
"7598",12,22135.59
"7599",15,17000.41
"7600",7,69116.22
"7601",15,130588.97
"7602",10,89600.03
"7603",11,31365.18
"7604",11,35255.87
"7605",11,92292.66
"7606",11,18295.14
"7607",9,37535.71
"7608",9,44620.49
"7609",11,21652.53
"7610",11,108019.26
"7611",7,61745.82
"7612",12,90633.73
"7613",12,42134.54
"7614",12,52687.55
"7615",9,57265.9
"7616",18,104455.15
"7617",13,110053.1
"7618",11,36625.9
"7619",15,86683.13
"7620",12,63589.13
"7621",9,76367.5
"7622",8,24741.53
"7623",14,43698.87
"7624",13,99036.85
"7625",7,53567.49
"7626",11,52224.87
"7627",12,36686.71
"7628",10,85933.46
"7629",12,51346.61
"7630",13,54290.11
"7631",10,34488.32
"7632",9,90245.09
"7633",6,50886.66
"7634",11,89263.82
"7635",10,48035.71
"7636",10,51595.23
"7637",11,54850.81
"7638",11,39551.85
"7639",14,19000.64
"7640",20,34168.31
"7641",8,32594.19
"7642",16,43553.75
"7643",17,31309.54
"7644",14,45984.94
"7645",10,48017.61
"7646",13,111974.83
"7647",17,45143.91
"7648",13,130346.71
"7649",8,52111.83
"7650",14,52171.12
"7651",14,62914.94
"7652",12,52522.43
"7653",11,31603.9
"7654",15,61490.57
"7655",11,84708.05
"7656",13,64944.51
"7657",8,51865.99
"7658",14,33518.19
"7659",13,82295.98
"7660",11,61348.92
"7661",12,41574.55
"7662",12,36801.01
"7663",19,44702.72
"7664",15,72650.03
"7665",12,40394.66
"7666",6,76458.73
"7667",15,26908.66
"7668",6,77601.3
"7669",13,47999.1
"7670",7,98990.87
"7671",11,62371.12
"7672",12,68605.16
"7673",7,22736.93
"7674",8,45035.1
"7675",14,48525.63
"7676",12,21825.49
"7677",10,25188.9
"7678",12,52185.44
"7679",16,26763.75
"7680",9,36043
"7681",10,71711.45
"7682",12,73908.14
"7683",15,40987.96
"7684",20,48955.46
"7685",8,78480.05
"7686",10,33320.96
"7687",16,41057.03
"7688",9,92576.08
"7689",18,52385.58
"7690",8,24822.92
"7691",12,42662.29
"7692",15,23497.39
"7693",13,34811.83
"7694",15,26439.7
"7695",14,30850.2
"7696",15,32697.16
"7697",11,39369.07
"7698",18,116647.42
"7699",20,52264.6
"7700",16,20583.94
"7701",8,18619.59
"7702",11,32024.8
"7703",13,106961.85
"7704",10,115199.43
"7705",11,31116.81
"7706",13,75062.74
"7707",10,92506.5
"7708",16,28103.75
"7709",18,20134.98
"7710",14,30367.49
"7711",15,34835.95
"7712",20,39010.33
"7713",11,129074.12
"7714",12,50042.64
"7715",6,53960.19
"7716",15,47317.44
"7717",3,33140.52
"7718",10,30462.65
"7719",11,105757.45
"7720",11,42998.19
"7721",14,60399.65
"7722",13,27122.16
"7723",10,76207.18
"7724",10,38551.53
"7725",10,56114.59
"7726",13,46778.47
"7727",12,17861.18
"7728",15,95653.04
"7729",14,83660.87
"7730",15,33156.25
"7731",4,54037.59
"7732",11,29565.52
"7733",13,75922.69
"7734",8,69950.04
"7735",10,15934.6
"7736",11,23396.36
"7737",12,32609.53
"7738",13,52043.98
"7739",10,27667.33
"7740",12,69658.19
"7741",8,47024.44
"7742",14,51103.06
"7743",18,31707.37
"7744",13,67490.13
"7745",7,54573.85
"7746",12,50289.29
"7747",4,46799.75
"7748",16,36069.75
"7749",8,27137.42
"7750",16,30825.61
"7751",10,16723.99
"7752",10,60391.52
"7753",13,74412.59
"7754",9,28481.29
"7755",14,70300.07
"7756",6,33414.28
"7757",11,42803.8
"7758",15,39835.56
"7759",8,13461.12
"7760",13,63260.25
"7761",16,47090.71
"7762",12,58667.59
"7763",9,169022.32
"7764",10,53867.38
"7765",10,138873.1
"7766",9,62129.41
"7767",12,77994.18
"7768",15,32577.21
"7769",13,65385.57
"7770",17,34985.29
"7771",20,36256.5
"7772",14,39763.25
"7773",11,53840.2
"7774",16,37481.17
"7775",14,36433.56
"7776",19,97659.21
"7777",13,43063.75
"7778",11,24977.49
"7779",14,27147.18
"7780",12,27811.38
"7781",13,66025.49
"7782",16,56331.78
"7783",7,26527.29
"7784",8,41196.84
"7785",8,48335.6
"7786",13,78614.1
"7787",9,128046.1
"7788",16,79583.28
"7789",9,32913.23
"7790",12,44778.88
"7791",4,17466.17
"7792",12,21717.52
"7793",9,28876.89
"7794",9,21741.27
"7795",17,48777.67
"7796",11,109035.6
"7797",10,40842
"7798",16,74071.89
"7799",19,72355.22
"7800",9,83979.75
"7801",14,28365.35
"7802",5,27367.83
"7803",9,115166.15
"7804",14,107781.06
"7805",12,47634.45
"7806",15,53432
"7807",5,38432.47
"7808",17,26572.7
"7809",17,74043.21
"7810",10,23752.4
"7811",12,40439
"7812",8,25244.45
"7813",13,74918.58
"7814",15,19745.59
"7815",11,29665.65
"7816",12,53575.31
"7817",11,74775.88
"7818",9,18945.8
"7819",8,114080.69
"7820",16,98496.88
"7821",11,75454.63
"7822",11,58545.62
"7823",11,42081.58
"7824",20,50996.02
"7825",10,38308.86
"7826",11,46238.52
"7827",12,93629.33
"7828",15,38996.66
"7829",12,35449.06
"7830",11,70351.7
"7831",10,24595.08
"7832",8,50258.41
"7833",7,75614.78
"7834",17,69340.81
"7835",12,53311.84
"7836",19,55503.27
"7837",12,56124.53
"7838",16,57626.82
"7839",12,65374.58
"7840",18,36148.95
"7841",11,14569.89
"7842",8,25550.48
"7843",6,51060.9
"7844",14,44668.63
"7845",6,121249.54
"7846",13,27907.44
"7847",12,36652.13
"7848",14,24284.97
"7849",12,52467.88
"7850",9,39830.2
"7851",12,56754.14
"7852",11,120957.78
"7853",13,42102
"7854",9,47776.46
"7855",13,49915.76
"7856",16,135499.3
"7857",8,35763.53
"7858",13,81979.33
"7859",13,65604.24
"7860",13,57490.42
"7861",13,58966.08
"7862",6,116559.16
"7863",11,116172.4
"7864",9,78598.81
"7865",13,16211.26
"7866",12,59960.51
"7867",18,60350.4
"7868",10,61884.08
"7869",6,50264.65
"7870",14,64812.93
"7871",15,106121.38
"7872",18,50534.09
"7873",12,62263
"7874",12,29041.38
"7875",10,50679.05
"7876",18,70967.88
"7877",9,84575.47
"7878",14,45578.66
"7879",18,49477.54
"7880",20,17238.62
"7881",8,94820.87
"7882",13,73965.06
"7883",11,46375.53
"7884",20,66508.61
"7885",15,58694.67
"7886",10,54023.56
"7887",12,123556.89
"7888",14,26502.98
"7889",13,33231.49
"7890",11,62005.74
"7891",12,52405.47
"7892",13,36088.78
"7893",9,82794.13
"7894",8,71535.56
"7895",10,90585.09
"7896",14,30540.86
"7897",8,19097.72
"7898",9,49761.2
"7899",10,41990.54
"7900",6,18570.29
"7901",9,30663.52
"7902",6,46443.92
"7903",15,18060.09
"7904",9,18174.32
"7905",17,78493.45
"7906",14,27435.13
"7907",12,32274.39
"7908",16,59394.91
"7909",14,25611.56
"7910",12,33326.85
"7911",10,75317.26
"7912",9,34089.87
"7913",11,75066.24
"7914",10,13292.14
"7915",12,24792.75
"7916",9,74985.69
"7917",11,66903.73
"7918",9,50051.92
"7919",11,41330.41
"7920",10,39868.39
"7921",13,49703.04
"7922",6,96409.62
"7923",15,39840.54
"7924",10,97103.82
"7925",12,18838.53
"7926",12,52920.56
"7927",7,132316.87
"7928",8,64768.86
"7929",10,23743.65
"7930",17,100004.76
"7931",12,30837.85
"7932",11,53987.94
"7933",13,87319.24
"7934",7,33387.29
"7935",10,45638.41
"7936",9,25955.58
"7937",13,76202.34
"7938",6,53964.06
"7939",8,62152.77
"7940",14,33653.22
"7941",15,34972.83
"7942",13,43031.25
"7943",16,42053.68
"7944",13,42038.86
"7945",16,38244.75
"7946",13,61396.73
"7947",8,40139.46
"7948",12,36199.1
"7949",11,23291.86
"7950",11,92363.98
"7951",9,17812.02
"7952",8,44234.27
"7953",11,41819.43
"7954",9,60384.95
"7955",18,32619.52
"7956",13,40988.01
"7957",12,91296.85
"7958",20,35365.75
"7959",7,19685.47
"7960",11,105266.12
"7961",12,62345.19
"7962",12,37758
"7963",10,31039.09
"7964",20,14363.66
"7965",10,80317.69
"7966",6,38497.09
"7967",9,17289.37
"7968",9,56706.01
"7969",10,65129.17
"7970",7,51171.53
"7971",16,60089.76
"7972",5,48929.5
"7973",15,87463.97
"7974",15,60242.37
"7975",12,74485.84
"7976",9,40049.54
"7977",17,37169.4
"7978",12,81894.43
"7979",6,55060.6
"7980",12,45396.22
"7981",6,61041.16
"7982",12,37498.65
"7983",9,100591.07
"7984",10,25857.05
"7985",8,53242.07
"7986",15,56867.97
"7987",9,76558.8
"7988",15,78991.57
"7989",14,46451.27
"7990",11,28219.99
"7991",18,60890.72
"7992",10,77379.11
"7993",10,58813.53
"7994",16,33878.11
"7995",10,51424.8
"7996",8,22341.97
"7997",10,50230.92
"7998",8,48312.66
"7999",11,72317.96
"8000",16,35980.72
"8001",13,14719.39
"8002",20,57891.2
"8003",20,30711.95
"8004",13,63033.95
"8005",10,33699.18
"8006",15,29325.67
"8007",7,44180.3
"8008",14,22125.58
"8009",10,35465.04
"8010",11,47862.67
"8011",11,34301.21
"8012",7,58111.14
"8013",17,45970.04
"8014",16,37662.94
"8015",8,86571.57
"8016",8,39730.25
"8017",9,44623.51
"8018",5,62598.84
"8019",8,88065.09
"8020",11,21871.78
"8021",12,28827.12
"8022",8,31577.5
"8023",18,58245.55
"8024",9,47165.46
"8025",12,88266.3
"8026",12,27493.36
"8027",16,47496.97
"8028",12,58419.27
"8029",17,18081.66
"8030",18,36303.03
"8031",8,124634.87
"8032",20,43768.76
"8033",10,40412.22
"8034",20,81966.07
"8035",8,74967.92
"8036",11,73943.53
"8037",16,54603.12
"8038",10,43040.34
"8039",7,67797.21
"8040",13,60907.3
"8041",10,66237.49
"8042",9,96569.11
"8043",7,38997.14
"8044",11,21343.4
"8045",10,16686.01
"8046",12,104687.83
"8047",6,42711.62
"8048",16,32175.61
"8049",5,28747.69
"8050",16,31396.16
"8051",11,46624.15
"8052",6,38818.33
"8053",18,29944.61
"8054",17,44974.19
"8055",14,68398.92
"8056",12,22730.51
"8057",12,173332.52
"8058",10,48086.46
"8059",15,77242.83
"8060",12,50524.19
"8061",9,82384.14
"8062",16,85886.46
"8063",8,134019.99
"8064",14,32797.29
"8065",14,145017.91
"8066",8,50051.05
"8067",14,41876.33
"8068",10,11320.12
"8069",15,18543.81
"8070",10,43319.12
"8071",15,65039.47
"8072",15,37552.73
"8073",13,42515.34
"8074",16,30132.57
"8075",11,122235.5
"8076",11,29190.74
"8077",9,63303.36
"8078",17,54772.25
"8079",8,51943.19
"8080",6,60703.28
"8081",14,40262.88
"8082",12,57332.38
"8083",14,102654.32
"8084",8,43983.71
"8085",11,93891.44
"8086",12,39690.98
"8087",13,46787.21
"8088",9,50869.23
"8089",14,41035.52
"8090",13,42842.19
"8091",11,58312.85
"8092",10,19492.78
"8093",14,124619.49
"8094",18,45743.08
"8095",17,59985.07
"8096",10,60683.52
"8097",11,75677.62
"8098",10,24793.31
"8099",12,52130.8
"8100",10,67694.22
"8101",17,64234.97
"8102",10,52588.87
"8103",10,28835.04
"8104",11,43422.34
"8105",11,14975.02
"8106",14,49948.14
"8107",13,64459.38
"8108",6,38426.18
"8109",11,102826.33
"8110",12,35456.59
"8111",10,49473.1
"8112",11,91743.93
"8113",8,52568.06
"8114",10,16674.05
"8115",14,50490.25
"8116",20,54025.24
"8117",12,40310.73
"8118",16,55602.06
"8119",14,84883.19
"8120",12,52738.78
"8121",10,31048.45
"8122",14,100804.17
"8123",11,134504.28
"8124",16,78473.1
"8125",15,65606.55
"8126",9,44559.37
"8127",11,26765.47
"8128",11,53674.84
"8129",9,27003.82
"8130",11,68363.82
"8131",15,80520.73
"8132",16,76269.31
"8133",12,69844.95
"8134",12,54068.5
"8135",19,67612.55
"8136",10,112078.44
"8137",7,51235.4
"8138",16,121732.46
"8139",14,44058.9
"8140",14,118518.75
"8141",5,54089.29
"8142",8,72261.21
"8143",13,40054.71
"8144",8,30498.26
"8145",4,40556.15
"8146",10,59570.13
"8147",16,38365.88
"8148",10,99468.46
"8149",10,84818.74
"8150",16,67733.52
"8151",8,40334.71
"8152",12,59242.83
"8153",11,45229.45
"8154",16,114436.47
"8155",16,35308.59
"8156",10,55530.45
"8157",14,36283.72
"8158",10,63821.41
"8159",13,215291.63
"8160",11,56773.1
"8161",12,55058.16
"8162",9,62160.44
"8163",9,47687.22
"8164",10,110370.17
"8165",8,47781.7
"8166",10,46497.17
"8167",12,62805.86
"8168",15,51614.06
"8169",16,41225.45
"8170",11,30545.42
"8171",6,86911.74
"8172",11,65364.36
"8173",18,34712.15
"8174",6,63843.18
"8175",13,34864.05
"8176",7,67475.06
"8177",7,42050.15
"8178",11,43481.77
"8179",17,58837.66
"8180",15,31580.56
"8181",10,87161.66
"8182",10,62505.72
"8183",11,40213.07
"8184",7,130739.42
"8185",13,30628.01
"8186",12,127227.16
"8187",13,72923.43
"8188",10,37957.73
"8189",17,49040.51
"8190",10,37328.55
"8191",17,95264.46
"8192",10,58122.32
"8193",13,65954.19
"8194",14,140307.5
"8195",10,15358.04
"8196",9,35352.45
"8197",12,69100.99
"8198",16,28322.43
"8199",13,132017.58
"8200",11,66468.67
"8201",7,105917.55
"8202",11,59985.44
"8203",16,29282.78
"8204",6,62904.25
"8205",12,27034.6
"8206",14,100235.25
"8207",12,96537.71
"8208",10,112489.86
"8209",7,65419.26
"8210",10,68634.14
"8211",12,26769.28
"8212",9,57068.88
"8213",8,89287.57
"8214",8,24517.94
"8215",9,63824.38
"8216",16,19496.82
"8217",10,107053.14
"8218",15,34722.13
"8219",11,65781.26
"8220",9,33787.87
"8221",13,49789.67
"8222",15,21972.98
"8223",13,13662.21
"8224",11,79915.86
"8225",14,63209.71
"8226",14,89245.76
"8227",13,82693.13
"8228",12,42167.37
"8229",13,37098.85
"8230",10,77671.78
"8231",8,85107.78
"8232",10,64152.42
"8233",10,52187.37
"8234",14,37331.72
"8235",4,78569.02
"8236",14,75195.42
"8237",9,64270.18
"8238",11,180962.16
"8239",12,26157.25
"8240",11,38881.52
"8241",10,56469.47
"8242",15,27675.07
"8243",12,36451.46
"8244",7,25795.26
"8245",13,116657.64
"8246",10,37141.05
"8247",9,61643.48
"8248",11,140135.42
"8249",13,64663.39
"8250",16,35741.89
"8251",15,70804.04
"8252",9,50732.63
"8253",8,39142.83
"8254",13,19794.79
"8255",10,136257.13
"8256",9,35613.83
"8257",15,48126.08
"8258",13,46063.61
"8259",8,36706.11
"8260",16,90530
"8261",11,56970.21
"8262",16,26357.87
"8263",10,53800.36
"8264",15,225709.46
"8265",9,53842.22
"8266",14,68927.37
"8267",15,86266.35
"8268",8,37739.97
"8269",12,85139.42
"8270",6,133391.84
"8271",10,56552.25
"8272",20,91379.49
"8273",19,44492.85
"8274",13,76183.23
"8275",19,22881.48
"8276",13,31939.97
"8277",6,61873.32
"8278",6,66977.92
"8279",13,102909.02
"8280",8,61632.31
"8281",11,104384.59
"8282",12,119514.79
"8283",11,102701.82
"8284",8,89736.99
"8285",13,73091.26
"8286",12,19505.42
"8287",9,46259.18
"8288",20,33468.66
"8289",13,128801.86
"8290",11,59622.28
"8291",13,42980.93
"8292",13,37934.2
"8293",15,39918.24
"8294",15,79692.86
"8295",13,34556.71
"8296",8,112904.03
"8297",13,24822.27
"8298",7,51378.26
"8299",11,15734.98
"8300",9,58325.11
"8301",5,24061.16
"8302",11,35157.54
"8303",13,18726.94
"8304",8,68981.81
"8305",11,41885.79
"8306",6,55703.17
"8307",9,33377.16
"8308",7,27832.55
"8309",14,23786.36
"8310",7,33885.06
"8311",11,43504.01
"8312",11,14443.65
"8313",14,28948.9
"8314",16,23365.06
"8315",9,39842.41
"8316",14,20209.97
"8317",12,43410.84
"8318",16,113665.09
"8319",11,42175.03
"8320",15,65049.93
"8321",10,49144.24
"8322",15,45645.08
"8323",12,20922.21
"8324",10,94697.61
"8325",12,127788.05
"8326",12,80899.1
"8327",17,37003.18
"8328",15,55091.6
"8329",10,24256.48
"8330",11,56806.44
"8331",14,38005.34
"8332",6,27507.27
"8333",12,45044.02
"8334",9,70775.67
"8335",14,94934.78
"8336",14,46033.84
"8337",13,99754.86
"8338",15,87534.36
"8339",20,40024.69
"8340",12,25396.13
"8341",15,27092.43
"8342",15,87794.86
"8343",7,68363.97
"8344",15,35486.39
"8345",15,20778.65
"8346",15,32778.56
"8347",14,60512.89
"8348",11,53888.2
"8349",12,31636.93
"8350",18,62820.27
"8351",7,30501.12
"8352",5,64631.48
"8353",12,32292.63
"8354",10,46240.78
"8355",13,110770.49
"8356",11,41607.23
"8357",9,36447.54
"8358",10,91767.58
"8359",13,26899.46
"8360",14,53414.73
"8361",13,158438.39
"8362",14,76332.99
"8363",7,34577.63
"8364",15,68318.25
"8365",12,90299.84
"8366",14,44182.92
"8367",13,57174.66
"8368",10,28378.67
"8369",12,84546.94
"8370",10,92104.03
"8371",10,24243.05
"8372",17,26865.79
"8373",16,42198.89
"8374",10,30688.96
"8375",10,35688.26
"8376",16,25800.95
"8377",11,32470.8
"8378",13,111360
"8379",11,18199.95
"8380",16,15741.61
"8381",13,59653.24
"8382",11,66771.09
"8383",14,26551.06
"8384",15,94912.22
"8385",13,42284.94
"8386",17,19874.79
"8387",10,35121.06
"8388",11,22826.89
"8389",10,21084.86
"8390",15,54456.48
"8391",11,73329.3
"8392",11,25389.08
"8393",11,50561.65
"8394",10,46933.77
"8395",11,102864.53
"8396",15,29736.94
"8397",6,28750.4
"8398",11,25146.9
"8399",13,66412.38
"8400",15,62900.53
"8401",11,36073.2
"8402",9,36174.47
"8403",9,28329.63
"8404",11,57277.47
"8405",11,109167.85
"8406",16,39920.85
"8407",13,80600.47
"8408",15,41125.4
"8409",8,64005.12
"8410",14,115928.47
"8411",9,39745.93
"8412",17,88703.95
"8413",7,26352.55
"8414",12,68549.25
"8415",13,36191.55
"8416",14,45219.56
"8417",14,49450.29
"8418",10,56863.85
"8419",16,78727.29
"8420",9,35549.17
"8421",15,64106.57
"8422",17,94971.29
"8423",17,51885.71
"8424",18,19965.89
"8425",17,21794.99
"8426",9,25788.94
"8427",8,59308.59
"8428",20,17870.57
"8429",8,75339.56
"8430",10,57253.59
"8431",8,91053.49
"8432",14,67351.7
"8433",11,48241.99
"8434",7,34492.97
"8435",12,47803.68
"8436",13,16893.77
"8437",8,101070.91
"8438",12,64223.71
"8439",10,101911.66
"8440",10,123396.38
"8441",13,29515.13
"8442",12,82973.67
"8443",14,112307.28
"8444",12,43650.86
"8445",12,40318.03
"8446",7,98144.58
"8447",13,72792.47
"8448",20,51899.28
"8449",16,42486.12
"8450",16,39541.76
"8451",14,29899.19
"8452",10,70785.54
"8453",13,46836.51
"8454",11,30437.41
"8455",8,82718.46
"8456",6,45660.81
"8457",20,33119.18
"8458",10,46312.86
"8459",11,82022.33
"8460",20,59059.72
"8461",11,35861.31
"8462",7,64457.05
"8463",9,67371.84
"8464",12,55169.86
"8465",15,73001.76
"8466",11,59147.58
"8467",13,47343.38
"8468",8,32345.01
"8469",9,42705.02
"8470",8,52647.54
"8471",11,28922.43
"8472",8,110733.48
"8473",16,63656.91
"8474",10,16796.03
"8475",14,35704.74
"8476",18,39889.89
"8477",16,50574.41
"8478",11,76804.47
"8479",8,12608.88
"8480",14,50884.72
"8481",15,58926.09
"8482",11,36827.51
"8483",10,40500.01
"8484",20,126951.32
"8485",11,32479.9
"8486",12,40341.69
"8487",15,34158.22
"8488",9,19223.64
"8489",9,15257.51
"8490",12,27411.17
"8491",18,154848.23
"8492",10,39738.49
"8493",14,45714.98
"8494",14,68679.18
"8495",12,79788.43
"8496",16,61829.53
"8497",11,26737.74
"8498",11,47160.05
"8499",12,126395.3
"8500",14,56032.93
"8501",8,117265.79
"8502",10,50735.38
"8503",13,34799.37
"8504",15,52483.53
"8505",11,51340.33
"8506",17,59350.89
"8507",15,127647.86
"8508",13,25003.81
"8509",11,103197.32
"8510",15,47323.05
"8511",10,88310.16
"8512",10,64428.21
"8513",9,32144.91
"8514",12,37532.06
"8515",15,64892.85
"8516",16,112828.25
"8517",14,31867.83
"8518",11,82043.68
"8519",13,73147.59
"8520",20,68110.94
"8521",11,72146.76
"8522",11,56243.19
"8523",10,89209.08
"8524",8,67150.42
"8525",13,77452.16
"8526",14,26957.2
"8527",16,38283.74
"8528",9,30044.09
"8529",18,72117.17
"8530",14,47915.49
"8531",13,107828.84
"8532",14,36593.94
"8533",10,57750.17
"8534",12,40921.84
"8535",15,67075.69
"8536",15,56909.31
"8537",11,32917.27
"8538",19,76654.08
"8539",9,33725.6
"8540",19,74940.59
"8541",16,81650.03
"8542",19,88020.87
"8543",10,55012.79
"8544",17,86854.39
"8545",14,40042.47
"8546",6,54754.74
"8547",17,86139.85
"8548",17,44517.72
"8549",17,79142.4
"8550",13,125713.36
"8551",14,44109.12
"8552",11,50971.2
"8553",15,80263.1
"8554",9,40798.58
"8555",9,49389.76
"8556",13,54694.01
"8557",18,71661.86
"8558",11,50564.53
"8559",12,47207.21
"8560",8,20696.4
"8561",14,38208.35
"8562",8,82065.5
"8563",8,56989.27
"8564",13,55337.24
"8565",11,48113.77
"8566",11,15161.39
"8567",13,38037.92
"8568",20,38771.44
"8569",11,55034
"8570",9,101392.65
"8571",10,19638.92
"8572",15,67871.45
"8573",11,34015.62
"8574",14,38581.52
"8575",11,76538.18
"8576",14,52701.25
"8577",15,38447.83
"8578",16,27050.73
"8579",16,76818.88
"8580",12,32305.89
"8581",17,45900.61
"8582",13,49637.05
"8583",13,79398.08
"8584",15,35510.03
"8585",9,36700.47
"8586",6,94253.97
"8587",15,25805.39
"8588",10,105231.59
"8589",11,31104.55
"8590",11,74448.4
"8591",15,41914.1
"8592",14,51226.47
"8593",11,58453.57
"8594",15,97386.76
"8595",12,59269.27
"8596",11,64534.39
"8597",12,84588.95
"8598",15,64300.57
"8599",9,93916.45
"8600",13,48007.83
"8601",13,27474.11
"8602",13,56613.95
"8603",9,114135.68
"8604",18,61480
"8605",11,46681.46
"8606",18,69758.57
"8607",16,34438.43
"8608",14,26069.3
"8609",13,73214.67
"8610",12,60928.28
"8611",15,41830.22
"8612",11,36757.61
"8613",15,67044.65
"8614",12,43853.85
"8615",9,27682.28
"8616",4,24945.76
"8617",10,69389.04
"8618",8,24967.83
"8619",15,46333.76
"8620",16,90649.57
"8621",14,28958.88
"8622",15,121993.22
"8623",11,56222.07
"8624",16,46052.72
"8625",11,55645.32
"8626",5,47424.94
"8627",10,68919.79
"8628",14,48180.45
"8629",6,90390.64
"8630",15,49944.06
"8631",11,31890.29
"8632",16,61626.54
"8633",18,98848.24
"8634",10,67147.05
"8635",13,94012.1
"8636",16,33639.74
"8637",15,52854.94
"8638",12,65692.05
"8639",10,75560.62
"8640",14,69834.18
"8641",14,56455.93
"8642",9,36024.41
"8643",12,47904.23
"8644",15,54153.07
"8645",15,74981.53
"8646",13,18448.59
"8647",9,28287.46
"8648",12,72689.32
"8649",11,37491.01
"8650",9,29289.75
"8651",12,28133.18
"8652",15,29950.67
"8653",15,30516.95
"8654",8,24992.18
"8655",7,51314.34
"8656",4,39494.8
"8657",14,28140.71
"8658",4,41338.08
"8659",13,57639.89
"8660",10,27478.32
"8661",12,34784.74
"8662",13,38425.6
"8663",8,34163.07
"8664",13,27011.13
"8665",10,63431.97
"8666",15,83150.27
"8667",10,27069.8
"8668",14,37544.81
"8669",11,37561.96
"8670",5,62498.45
"8671",11,44791.94
"8672",11,43049.67
"8673",4,17080.93
"8674",12,37829.13
"8675",16,25753.82
"8676",12,57705.65
"8677",10,49001.51
"8678",10,37069.49
"8679",15,74394.47
"8680",12,13237
"8681",14,40240.15
"8682",12,69624.18
"8683",8,47950.38
"8684",14,62648.44
"8685",14,79310.38
"8686",12,71257.18
"8687",11,66808.73
"8688",15,68491.83
"8689",11,18334.56
"8690",10,52187.55
"8691",18,57631.92
"8692",15,48301.77
"8693",13,19786.79
"8694",15,30837
"8695",15,33145.57
"8696",8,81362.97
"8697",14,45294.83
"8698",13,74274.77
"8699",7,54955.16
"8700",15,31796.88
"8701",7,43540.24
"8702",16,57891.41
"8703",12,31336.74
"8704",13,63021.59
"8705",13,85482
"8706",13,103359.59
"8707",8,135997.31
"8708",13,33359.81
"8709",11,37076.56
"8710",10,36191.14
"8711",11,33396.94
"8712",16,67645.95
"8713",13,19824.31
"8714",10,101014.28
"8715",13,24155.61
"8716",13,25509.97
"8717",10,52321.6
"8718",9,34363.47
"8719",13,33853.62
"8720",11,64591.62
"8721",13,46978.11
"8722",9,80493.42
"8723",12,55403.65
"8724",12,48236.77
"8725",13,80266.22
"8726",16,148201.97
"8727",13,36459.21
"8728",14,49370.74
"8729",9,74707.62
"8730",4,48826.45
"8731",14,64623.1
"8732",12,126294.55
"8733",8,104200.63
"8734",11,47041.53
"8735",5,70186.44
"8736",10,67880.96
"8737",17,46210.39
"8738",6,28116.74
"8739",9,40569.12
"8740",20,60004.77
"8741",17,71946.2
"8742",9,40625.97
"8743",20,44723.79
"8744",8,39073.26
"8745",9,20795.75
"8746",10,32158.66
"8747",9,54780.22
"8748",13,43280.43
"8749",16,40810.91
"8750",11,39070.25
"8751",15,28677.92
"8752",9,77980.81
"8753",17,57681.85
"8754",8,24709.54
"8755",7,31628.82
"8756",9,56252.78
"8757",10,34631.05
"8758",15,38479.24
"8759",7,50018.99
"8760",14,63881.7
"8761",16,55497.84
"8762",8,85060.56
"8763",16,41288.93
"8764",10,27663.17
"8765",10,59479.7
"8766",14,44081.58
"8767",10,39084.77
"8768",13,46178.26
"8769",15,198450.85
"8770",9,17917.89
"8771",16,51410.98
"8772",15,41985.35
"8773",13,35944.14
"8774",9,48481.92
"8775",15,34703.31
"8776",11,22417.28
"8777",2,24055.69
"8778",13,51039.85
"8779",12,109750.54
"8780",16,42660.21
"8781",9,72368.64
"8782",10,61475.34
"8783",15,42933.18
"8784",9,115116.63
"8785",10,86986.21
"8786",9,41800.12
"8787",13,80012.58
"8788",6,55404.56
"8789",15,28560.57
"8790",17,30087.61
"8791",10,93789.17
"8792",14,30307.86
"8793",12,40776.71
"8794",5,36577.96
"8795",7,43588.59
"8796",15,45608.71
"8797",12,42843.71
"8798",13,51392.69
"8799",15,32253.04
"8800",18,58788.97
"8801",9,50332.34
"8802",10,51882.02
"8803",20,41794.17
"8804",9,68522.64
